
# =============================================================================
# Basic dialog strings
# =============================================================================

dialog_new                              Novo
execution_stagetooltip_lockdown         Todos os detentos são enviados às suas celas e a prisão é fechada.
execution_stagetooltip_testing          O teste final para garantir que tudo está funcionando. O fornecimento de energia elétrica para a cadeira é testado com sobrecarga. Além disso, a rota final do detento é planejada. Ele deve conseguir caminhar até a sala de execução sozinho.
execution_stagetooltip_assemble         O Diretor e o Chefe de Segurança vão até a cela do condenado. Além disso, um líder espiritual de escolha do detento chega ao local e visita o detento em sua cela para as últimas preces.
execution_stagetooltip_witnesses        Testemunhas da execução chegam ao local e se encaminham até a sala de execução. Este grupo pode conter membros da família do condenado, bem como membros da família da vítima.\n\nObs.: as testemunhas de execução devem ter um lugar para sentar.
execution_stagetooltip_escort           O condenado é escoltado de sua cela até a sala de execução. Ele é acompanhado pelo Diretor, pelo Chefe de Segurança e pelo Líder Espiritual.
execution_stagetooltip_execution        Com todos em seus lugares e todos os procedimentos cumpridos, a autorização final para a execução é concedida.
execution_stagetooltip_dismissed        A equipe e as testemunhas são dispensadas e podem deixar o local.
execution_stagetooltip_finalreport      Com a execução completa, um relatório é gerado e a nota final é exibida.

execution_underway                      EXECUÇÃO EM ANDAMENTO
execution_result_ok                     A execução de *N foi realizada às *T como planejada, por cadeira elétrica, na presença de testemunhas. A compensação padrão de $10,000 é dada a instituição pela participação nesse processo.
execution_result_appealed               A execução de *N foi realizada às *T como planejada, por cadeira elétrica, na presença de testemunhas. Infelizmente, surgiram novas informações que teriam influenciado o pedido de clemência do detento. Nenhuma ação será tomada contra a instituição e eles receberão a gratificação padrão de $ 10.00 pela participação no processo.
execution_result_innocent               A execução de *N foi realizada às *T como planejada, por cadeira elétrica, na presença de testemunhas. Infelizmente, surgiram novas evidências que provam a inocência de *N. Nenhuma ação será tomada contra a instituição e ela receberá a compensação padrão de $ 10.000 pela sua participação no processo.
execution_result_illegal                A execução de *N foi realizada às *T como planejada, por cadeira elétrica, na presença de testemunhas. Devido a falha em seguir o processo de recursos legais requeridis e a descoberta de novas informações que resultariam na aceitação do recurso, a instituição recebeu uma multa de $ 50.000. Devido à falha em cumprir o protocolo adequado, as execuções estão suspensas até uma data futura e os prisioneiros que estiverem aguardando execução serão transferidos para outras instalações.
execution_result_illegalinnocent        A execução ilegal de *N foi realizada às *T como planejada, por cadeira elétrica, na presença de testemunhas. Devido a falha em seguir o processo de apelações legais requeridas e pelo fato de *N ser inocente de seus crimes, o administrador dessa prisão está dispensado de seu cargo com vigência imediata.
execution_warning_one                   Caso a próxima execução realizada aqui não siga os processos estabelecidos, você será demitido do seu cargo.
execution_warning_two                   Devido aos erros anteriores em não seguir os processos estabelecidos, mais um erro nesse assunto acarretará na sua demissão.

execution_error_MissingEquipment        ERRO: EQUIPAMENTO FALTANDO\nVocê precisa de uma sala de execução com uma cadeira elétrica.
execution_error_ElectricalSupply        ERRO: FALTA DE ENERGIA\nNão existe energia suficiente para a cadeira elétrica.
execution_error_NavigationPrisoner      ERRO: CAMINHO DO DETENTO\nO condenado não pode ir de sua cela até a sala de execução.
execution_error_NoRouteFromRoad         ERRO: SEM ACESSO\nAs pessoas que estão participando da execução como observadores não podem chegar aos seus destinos.
execution_error_NoSpaceInRoom           ERRO: SEM ESPAÇO\nNão há espaço vazio suficiente na execução para as pessoas que estão participando.
execution_error_NoRoom                  Você precisa de uma Sala de Execução antes que possa iniciar uma Execução.

roomerror_nokitchen                     Não há cozinhas capazes de enviar comida para esta cantina
roomerror_noprisoners                   Não há prisioneiros designados para comer nesta cantina
roomerror_nocanteen_cells               Não há cantinas acessíveis através desta cela. Os prisioneiros nesta cela não terão onde comer
roomerror_nocanteen_kitchen             Não há cantinas acessíveis através desta cozinha. Nenhum alimento será preparado até a hora da refeição


# =============================================================================
# Misc
# =============================================================================

box_contents                             Conteúdo: *X
stack_contents                           Conteúdo: *X x*Y
mail_contents                            Conteúdo: *X Cartas
mail_opened_from                         Carta de *F de *X
mail_closed_from                         Carta para *X

object_dump                             Lixo
object_todo                             Ação: *X
object_sale_price                       Valor de Venda: *X

object_door_cyclepermissions            Clique para percorrer Permissões de Acesso
object_door_cyclepermissions_1          (Aberto, Apenas Equipe, Fechado)

object_firemen_hosehelp_intro           Os bombeiros miram as mangueiras em direção a qualquer incêndio próximo
object_firemen_hosehelp                 Pressione H para mirar as mangueiras manualmente

interface_clone_help_copy               Mantenha pressionado o botão direito do mouse e arraste para selecionar uma área para clonar
interface_clone_help_paste              Clique no botão esquerdo do mouse para copiar a área selecionada

object_inactive                         INATIVO
object_cctv_moremonitors                Construa mais Monitores de CITV
object_cctvmonitor_needsguards          Guarda necessário para operar o monitor
object_processor_blocked                Não é possível chegar ao local de trabalho

administrator_requiresoffice            Requer Escritório
administrator_requiresoffice_2          *X Requer Escritório
office_ownership                        Escritório de *X

teacher_teaching                        Ensinando
teacher_preparing                       Preparando

prisoner_assignedto                     Requer: *X
prisoner_roomquality                    Qualidade da Cela: *X (*Y)
prisoner_roomquality_average            Média
prisoner_roomquality_aboveaverage       Acima da média
prisoner_roomquality_wayaboveaverage    Bem acima da média
prisoner_roomquality_belowaverage       Abaixo da média
prisoner_roomquality_waybelowaverage    Bem abaixo da média
prisoner_attendance                     Presença
prisoner_concentration                  Concentração
prisoner_understanding                  Compreensão
prisoner_concentration_0                Terrível
prisoner_concentration_1                Mau
prisoner_concentration_2                Adequado
prisoner_concentration_3                Bom
prisoner_concentration_4                Excelente
prisoner_passchance                     Chance de sucesso: *X%
prisoner_informant                      Informante

prisoner_dayswithoutincident            *X dias sem incidentes
prisoner_availablemoney                 Dinheiro: $*X

informant_suspicion                     Suspeito
informant_title                         INFORMANTES
informant_none                          Você não possui Informantes no registro
informant_hint                          (Recrute detentos cumprindo punição - ex.: na Solitária)
informant_recruitable                   (Informante Potencial)
informant_target                        Alvo

contraband_owner                        Dono: *X
contraband_ownerunknown                 Dono desconhecido
contraband_stolenfrom                   Roubado de *X há *Y horas
contraband_smuggledthrough              Contrabando passou por *X há *Y horas
contraband_smuggledin                   Contrabandeado por detento há *Y horas
contraband_type                         Tipo: *X
contraband_tradevalue_title             Preços de comércio
contraband_tradevalue_low               $
contraband_tradevalue_medium            $$
contraband_tradevalue_high              $$$
contraband_tradevalue_veryhigh          $$$$

staff_exhausted                         Exausto
staff_tired                             Cansado
staff_needsrest                         Funcionário prefere descansar na sala da equipe.

dog_needskennel                         Cachorros necessitam de um canil para dormir.

doctor_requireinfirmary                 Requer uma Enfermaria

entity_carryingequipment                Portando *X
entity_carryingkeys                     Portando Chaves de Cela
entity_carryingstaffkeys                Portando Chave Mestra
entity_wearingarmour                    Vestindo *X

reports_schedule                        Reagendar todos os programas
reports_edit                            Editar agenda
reports_bankloan                        Empréstimo bancário
reports_increaseloan                    Aumentar
reports_decreaseloan                    Reduzir
reports_unlockbankloans                 Liberado pela contadora

drugs_heroin                            Heroína
drugs_cocaine                           Cocaína

#                                       Ex. "Mãe do Bob"
visitor_relationship                    *Y de *X
visitor_age                             Idade: *X

family_wife                             Esposa
family_exwife                           Ex-esposa
family_girlfriend                       Namorada
family_son                              Filho
family_daughter                         Filha
family_mother                           Mãe
family_father                           Pai
family_brother                          Irmão
family_sister                           Irmã
family_lawyer                           Advogado
family_priest                           Padre
family_victims                          Família da vítima
family_caption                          Família: 
family_none                             Nenhum

damage_dead                             Morto
damage_unconscious                      Inconsciente
damage_serious                          Gravemente ferido
damage_injured                          Ferido
damage_amount                           *X% Danificado

message_autosaving                      Salvando...

buildtoolbar_entersearchterm            informe o termo de busca...

deploymentscheduler_title               AGENDADOR DE ALOCAÇÃO
supplyanddemand_supplyheader            OFERTA
supplyanddemand_demandheader            DEMANDA

tooltip_multipleobjects                 Pressione TAB para alternar entre os objetos
remotedoor_noservo                      Portas Remotas não abrirão sem um servomotor acoplado.

roomgrading                             Classificação da Sala
roomgrading_roomsize                    Tamanho da sala de pelo menos *X m2
roomgrading_cleanliness                 Limpeza acima de *X%
roomgrading_outsidewindow               Janela externa
roomgrading_item                        Item: *X
roomgrading_result                      Classificação *X
roomgrading_currentoccupant             Ocupante com classificação *X
roomgrading_unoccupied                  Desocupado

roomerror_nokitchen                     Não há cozinhas capazes de enviar comida para esta cantina
roomerror_noprisoners                   Não há prisioneiros designados para comer nesta cantina
roomerror_nocanteen_cells               Não há cantinas acessíveis através desta cela. Os prisioneiros nesta cela não terão onde comer
roomerror_nocanteen_kitchen             Não há cantinas acessíveis através desta cozinha. Nenhum alimento será preparado até a hora da refeição

ceos_letter                             Prezado(a),\n\n\nParabéns pela conclusão da indução básica. Agora você tem a qualificação de Prison Architect!  Logo você irá projetar, construir e administrar suas próprias prisões, começando do zero com um terreno vazio e algumas pilhas de tijolos.  Antes de começar, acho importante compartilhar algumas lições importantes com você.\n\n1. Toda prisão precisa de um Diretor. Ele deve ser uma das suas primeiras contratações.  Construa um escritório bacana para ele, e ele abrirá diversas instalações avançadas através do sistema de burocracia.\n\n2. As células de cadeia individuais são caras, principalmente no começo, quando a verba é bastante apertada.  Economize dinheiro começando com uma grande cela temporária, que pode ser compartilhada entre vários prisioneiros de uma vez.\n\n3. Coloque a cozinha e a cantina em funcionamento antes dos primeiros detentos chegarem, e certifique-se de contratar alguns cozinheiros. Nada irrita mais um preso do que o estômago vazio!\n\n4. Construir uma prisão é uma empreitada cara, e você precisa se tornar mestre em arrecadar grandes quantias de dinheiro através de subsídios e contratos. Você acessa esses subsídios nas telas de “Relatórios”.\n\nBem, é isso. Boa sorte!\n\nA Diretoria,\nPrison Architects Corp.

# =============================================================================
# Campaign info
# =============================================================================

campaignchapter_chapternumber			Capítulo *C


# =============================================================================
# Death Row
# =============================================================================

campaignchapter_deathrow                Corredor da Morte

campaignchapter_deathrow_description    Fomos contratados para construir uma Sala de Execução nesta prisão a tempo para a execução agendada de um dos seus detentos.

campaigncutscene_deathrowmurder         Duplo Assassinato
campaigncutscene_deathrowconfession     Confissão

adviser_deathrow_murder1                Eu sabia que encontraria vocês dois aqui.
adviser_deathrow_murder2                Edward! Eu...
adviser_deathrow_murder25               Não. Por favor....não.
adviser_deathrow_murder3                O que você vai fazer?

adviser_deathrow_church1                Posso ajudá-lo?
adviser_deathrow_church15               ...
adviser_deathrow_church2                Você está buscando perdão?
adviser_deathrow_church3                Eu não sei. Eu preciso fazer algo, eu não consigo viver com as coisas que fiz.
adviser_deathrow_church4                Você deve se entregar. O que quer que tenha feito, você não pode fugir das consequências.
adviser_deathrow_church5                Você não conseguirá viver com esse peso na consciência até que enfrente o seu passado.
adviser_deathrow_church6                Eu quero voltar. Eu quero perdoá-la. Eu quero que ela me perdoe.
adviser_deathrow_church7                Deus ira perdoá-lo, não importa o que tenha feito, se você pedir a Ele.
adviser_deathrow_church8                Mas você deve responder por seus crimes perante a lei. Não há outra maneira.

adviser_deathrowintro_1                 Essa vai ser difícil.
adviser_deathrowintro_2                 Existe um detento preso neste complexo que foi condenado por duplo assassinato e sentenciado à morte.
adviser_deathrowintro_3                 É por isso que estamos aqui. Fomos contratados para construir uma sala de execução a tempo para o grande dia dele.
adviser_deathrowintrob_1                Aqui é onde quero que a nova instalação seja construída.
adviser_deathrowintrob_2                O primeiro passo para um projeto como esse é construir o próprio edifício, com espaço interno suficiente para comportar uma sala de execução e uma cela temporária.
adviser_deathrowintrob_3                Então vamos começar. Construa uma nova instalação aqui.

adviser_deathrow_explain1               Seus operários são os responsáveis pela construção de novas instalações.
adviser_deathrow_explain2               Eles pegarão o aço e o concreto desse armazém e levarão para o local da construção.
adviser_deathrow_explain3               Eles usarão essas matérias primas para construir as fundações e estruturas da sua nova instalação.
adviser_deathrow_explain4               Esta é a parte mais demorada da construção, portanto você deve planejar primeiro antes de construir novos edifícios.
adviser_deathrow_explain5               Enquanto esperamos, dê uma olhada em volta. Use W-A-S-D ou as setas para mover a tela e use a roda do mouse para aumentar ou diminuir o zoom.

objective_deathrow_building             Construa a instalação que comportará a Ala de Execução

adviser_deathrow_buildinside1           Nós também precisaremos de uma entrada para a nova Ala de Execução.
adviser_deathrow_buildinside2           Construa uma Porta de Barra Grande na parede sul.

objective_deathrow_buildouterdoor       Construa uma Porta de Barra Grande

adviser_deathrow_internalwalls1          Dentro da instalação eu quero uma Cela e uma Sala de Execução.
adviser_deathrow_internalwalls2          Particione o espaço colocando algumas paredes de tijolo.

objective_deathrow_buildinternalwalls   Construa as paredes internas

adviser_deathrow_internaldoors1          Agora coloque Portas de Barras Grandes nessas paredes divisórias.
adviser_deathrow_internaldoors2          Você pode girar um objeto antes de colocá-lo clicando no botão do meio do mouse ou pressionando R.

objective_deathrow_buildinternaldoors   Construa portas internas (botão do meio do mouse ou R para girar um objeto)

adviser_deathrow_designation1           Está ficando bom. Agora precisamos definir as salas dentro daqueles espaços.
adviser_deathrow_designation2           Defina uma Cela na área menor onde o nosso condenado irá permanecer.
adviser_deathrow_designation3           E depois defina a própria Sala de Execução na área maior.

objective_deathrow_designatecell        Defina uma Cela
objective_deathrow_designateexecution   Defina a Sala de Execução

adviser_deathrow_roomrequirements1      Essas novas áreas possuem requisitos para se tornarem funcionais.
adviser_deathrow_roomrequirements2      A Cela precisa de uma Cama e um Vaso Sanitário.
adviser_deathrow_roomrequirements3      A Sala de Execução requer uma Cadeira Elétrica.

objective_deathrow_cellobjects1         Construa uma Cama
objective_deathrow_cellobjects2         Construa um Vaso Sanitário
objective_deathrow_executionobjects     Construa uma Cadeira Elétrica

adviser_deathrow_optional1              Isto é o básico por enquanto. Mas ainda há algumas melhorias que você pode fazer.
adviser_deathrow_optional2              Cabe a você decidir, elas não são realmente necessárias. Depende do quanto você se importa com os seus detentos e o ambiente em que eles vivem.
adviser_deathrow_optional3              A cela pode ser melhorada com uma Janela externa e uma Prateleira de Livros.
adviser_deathrow_optional4              E o outro ambiente ficaria mais bonito com um piso de melhor qualidade, como um Piso de Madeira ou um Piso em Mosaico.
adviser_deathrow_optional5              Do lado de fora você poderia adicionar luzes e uma calçada, se achar necessário.

adviser_deathrow_transfer05             Este é o homem em questão, Edward Romsey. Acredite ou não, ele era professor.
adviser_deathrow_transfer06             Não cabe a nós decidirmos se ele merece isso. A Lei tomou essa decisão. Estamos aqui apenas para cumpri-la.
adviser_deathrow_transfer1              Quando você estiver satisfeito com o ambiente, pode iniciar a transferência do detento para a sua nova cela.
adviser_deathrow_transfer2              Clique nele para selecioná-lo e então clique com o botão direito fora da cela dele para iniciar a transferência.

objective_deathrow_path                 (OPCIONAL) Construa uma calçada até a nova estrutura
objective_deathrow_window               (OPCIONAL) Adicione uma janela à Cela
objective_deathrow_bookshelf            (OPCIONAL) Adicione uma prateleira à Cela
objective_deathrow_flooring             (OPCIONAL) Refaça o chão da sala utilizando um piso de maior valor
objective_deathrow_outerlights          (OPCIONAL) Adicione algumas luzes ao exterior da estrutura
objective_deathrow_transferinmate       Quando estiver pronto, inicie a transferência do detento. Clique nele para selecioná-lo e clique com o botão direito na área marcada do lado de fora da cela.

adviser_deathrow_setupmurder1           Não tenha pena desse cara. Ele é um assassino frio, culpado das acusações.
adviser_deathrow_setupmurder2           Ele mesmo confessou. Quer ouvir os detalhes do que ele fez?
adviser_deathrow_setupmurder3           É bem picante. "Foi por volta das 23h. As luzes já estavam acesas. Eu sabia que ela estava em casa..."
adviser_deathrow_postmurder1            Como eu disse, um assassino frio.
adviser_deathrow_postmurder2            Claro como o dia, se me perguntar. Merece cada volt que vai receber.
adviser_deathrow_postmurder3            Todas as pessoas merecem o perdão, até mesmo ele. Você tem certeza que consegue dar o julgamento final a ele?
adviser_deathrow_postmurder4            Flagrar sua mulher com outro homem não é desculpa para o que ele fez.
adviser_deathrow_postmurder5            E ele foi até lá com uma arma carregada, sabendo que encontraria os dois juntos. Isso é duplo homicídio premeditado.
adviser_deathrow_postmurder6            Ele cooperou com as autoridades sem dificultar. Este estado está usando ele como propaganda.
adviser_deathrow_postmurder7            Se ele tivesse cometido seu crime 300 Km ao norte daqui ele estaria na perpétua. Como isso pode ser justiça?
adviser_deathrow_postmurder8            Você quer um cara como esse andando livre por aí? Eu vou dormir muito bem quando souber que ele se foi.
           

adviser_deathrowelectricity_1           Bom trabalho até agora.
adviser_deathrowelectricity_2           Porém, existe um problema: a sala de execução não está funcionando ainda porque não tem energia.
adviser_deathrowelectricity_3           Nós precisamos ligá-la na rede elétrica.

adviser_deathrowelectricityb_1          Nós estamos vendo agora a prisão no Modo Utilidades, o qual mostra a disposição dos fios de energia por toda a prisão.
adviser_deathrowelectricityb_2          Cada instalação na prisão está conectada à rede de energia por esses cabos finos de energia subterrâneos.
adviser_deathrowelectricityb_3          A energia é enviada para a prisão por essa subestação, a qual obtém energia da rede nacional.
adviser_deathrowelectricityb_4          Como pode ver, toda essa ala da prisão está sem energia. Todas as luzes estão apagadas.
adviser_deathrowelectricityb_4b         Para corrigir esse problema, primeiro temos que alternar para o Modo Utilidades para descobrir por que as luzes estão sem energia.
adviser_deathrowelectricityb_5          Os cabos mais próximos estão muito longe. Nossos engenheiros não conseguem completar a fiação para essa área.
adviser_deathrowelectricityb_6          Estenda os cabos elétricos próximos para suprir essa ala da prisão.

objective_deathrow_cellpower            Conecte a ala à rede de energia

adviser_deathrow_connectchair_1         As luzes não são as únicas coisas que precisam de energia. A nova Cadeira Elétrica também precisa.
adviser_deathrow_connectchair_2         Use os cabos de energia para ligar a ala de execução a rede de energia.
adviser_deathrow_connectchair_3         A cadeira elétrica é um tipo especial de dispositivo elétrico. Ela requer uma linha dedicada de energia. Você precisará conectá-la diretamente aos cabos de energia.

objective_deathrow_chairpower           Conecte a Cadeira Elétrica à rede de energia
objective_deathrow_condemnedcellpower   Conecte a Cela à rede de energia

adviser_deathrow_testchair_1            Acho que estamos quase acabando. Nós deveríamos testar a nova Sala de Execução pelo menos uma vez antes de usá-la.
adviser_deathrow_testchair_2            Vou ligá-la por alguns segundos, ver se está tudo funcionando.
adviser_deathrow_testchair_3            Bom, não funcionou!  Parece que puxamos muita energia e caiu o disjuntor na Estação de Energia. Toda a prisão está no escuro.
adviser_deathrow_testchair_4            Vamos precisar de mais energia para suportar o pico que a cadeira gera.
adviser_deathrow_testchair_5            First, we need to turn the power back on.   Primeiro, precisamos religar a energia. É um processo em dias etapas:
adviser_deathrow_testchair_5b           Religue a estação de energia clicando nela.
adviser_deathrow_testchair_6            Depois, construa mais três capacitores para que tenhamos energia suficiente para acionar a cadeira elétrica.
adviser_deathrow_testchair_7            Após ter feito isso, teste a cadeira elétrica novamente, clicando nela no Modo Utilidades para ligá-la.

objective_deathrow_poweron              Ligue novamente a Estação de Energia (no Modo Utilidades, clique na Estação de Energia para religá-la)
objective_deathrow_expandpower          Aumente a energia da estação com três novos Capacitores
objective_deathrow_chairworking         Teste a cadeira novamente (clique nela em Modo Utilidades para ativá-la)

adviser_deathrow_execution_1            Muito bem. Acredito que este trabalho está concluído.
adviser_deathrow_execution_2            O que acontece agora não está em nossas mãos. Nós fizemos um trabalho profissional e isso é muito importante em nosso ramo.
adviser_deathrow_execution_3            Tente não ficar abalado com o que acontecerá a seguir.

adviser_deathrow_setupexecution1        Está na hora, Edward.
adviser_deathrow_setupexecution2        Você fez a coisa certa, mesmo que esse mundo não lhe perdoe.
adviser_deathrow_setupexecution3        Você logo estará com Deus e Ele lhe dará o julgamento final.

adviser_deathrow_setupexecution4        Edward Romsey. Você foi condenado por duplo homicídio qualificado.
adviser_deathrow_setupexecution5        A sentença é a morte.
adviser_deathrow_setupexecution6        Você tem algo a dizer?
adviser_deathrow_setupexecution7        Susan...
adviser_deathrow_setupexecution8        Sinto muito.

# =============================================================================
# Expense popups
# =============================================================================

finance_cost_prisonsale                 Venda da antiga prisão
finance_cost_equiptazer                 Equipamento: Taser
finance_cost_equipbodyarmour            Equipamento: Colete
finance_cost_exports                    Exportação
finance_cost_foundations                Fundações
finance_cost_cashflow                   Fluxo de caixa
finance_cost_bankloan                   Empréstimo bancário
finance_cost_bankloan_repayment         Pagamento de empréstimos
finance_cost_sharesale                  Venda de ações
finance_cost_sharepurchase              Compra de ações
finance_cost_grantadvance               Adiantamento de subsídios
finance_cost_grantcompletion            Pagamento de conclusão de subsídios
finance_cost_reformprogram              Sessão de Programa de Reintegração
finance_cost_repair                     Reparar
finance_cost_sellobject                 Vender objeto
finance_cost_landpurchase               Compra de terrenos
finance_cost_prisonerintake             Ingresso de Detentos
finance_cost_grantcancellation          Custos de cancelamento
finance_cost_grantrefund                - Reembolso: *X
finance_cost_grantfine                  - Multa: *X
finance_cost_executionfine              Multa por execução irregular
finance_cost_executioncompensation      Compensação por execução
finance_cost_shopintake                 Lucro da loja
finance_cost_prisonerwages              Salário dos detentos
finance_cost_fine                       Multa


# =============================================================================
# Clock
# =============================================================================

clock_speed_0                           ||
clock_speed_1                           >
clock_speed_2                           >>
clock_speed_5                           >>>
clock_speed_half                        ...
clock_add_hour                          +
clock_am                                am
clock_pm                                pm

# =============================================================================
# Events
# =============================================================================

event_powerstationfire                  Uma oscilação de energia sobrecarregou o gerador e ele pegou fogo!
event_powerstationfire_x                Uma oscilação de energia causou uma sobrecarga catastrófica em nosso gerador e tudo explodiu!
event_powerstationfirelarge             Uma oscilação de energia sobrecarregou o gerador e ele pegou fogo!
event_powerstationfirelarge_x           Uma oscilação de energia causou uma sobrecarga catastrófica em nosso gerador e tudo explodiu!
event_kitchenfire                       Começou um incêndio na cozinha!
event_waterpipeburst                    Um cano estourou e a área está inundando. Conserte isso antes que o estrago seja grave demais.
event_bulkintake                        Um desastre em uma prisão próxima deixou uma seção inteira das instalações inutilizada. Não temos outra escolha, a não ser transferir os detentos até a sua prisão, pois não há outro local próximo. Logo eles estarão chegando.
event_workshopaccident                  Um detento foi gravemente ferido em um acidente na oficina, e não pode ser transportado! Mande um médico, rápido!
event_subsidence                        A acomodação de terreno destruiu uma seção do nosso muro externo. Você precisa consertar isso imediatamente!
event_earthquake                        Um terremoto local fez uma seção da prisão ruir!
event_virus                             Estamos recebendo relatos de que vários detentos estão passando mal. Talvez seja interessante identificar e isolar os infectados para combater a epidemia.
event_virus_x                           Estamos recebendo relatos de que vários detentos estão passando mal, e os sintomas parecem ser graves. Você deve considerar colocar os doentes em isolamento e tratá-los antes que isso se espalhe mais.

event_massassassination_1               As identidades de várias testemunhas em um caso de execução federal foram reveladas, e alguns deles são nossos detentos.
event_massassassination_2               Eles foram ameaçados, mas precisamos deles vivos. Você precisa identificar os detentos e assegurar sua proteção até a data do julgamento.
event_massassassination_3_x             Ficamos sabendo disso só agora, então você não tem muito tempo até essas ameaças se tornarem realidade.

event_tvremovaldemand_1                 A mídia começou uma campanha a respeito das mordomias para os detentos, e isso está me atazanando a vida.
event_tvremovaldemand_2                 Eu estou publicando uma nota oficial que proíbe televisões nas áreas comuns das prisões, então você precisa retirar todas as TVs das suas salas comunitárias, senão levará uma multa. Você tem 6 horas.
event_tvremovaldemand_fine              Você não retirou as televisões das suas salas comunitárias, o que agora é exigido por lei. Você foi multado e continuará a receber multas até se adequar à regra.
event_tvremovaldemand_complete          A mídia mudou de assunto e a proibição oficial das televisões em áreas comuns foi revogada. Sinta-se à vontade para reinstalá-las se quiser.

event_weightsremovaldemand_1            A mídia começou uma campanha a respeito das mordomias para os detentos, e isso está me atazanando a vida.
event_weightsremovaldemand_2            Eu estou publicando uma nota oficial que proíbe equipamentos de ginástica nos pátios da prisões, então você precisa retirar todos os bancos de musculação dos seus pátios para não ser multado. Você tem 6 horas.
event_weightsremovaldemand_fine         Você não retirou todos os bancos de musculação dos seus pátios, o que agora é exigido por lei. Você foi multado e continuará a receber multas até se adequar à regra.
event_weightsremovaldemand_complete     A mídia mudou de assunto e a proibição oficial dos bancos de musculação em pátios foi revogada. Sinta-se à vontade para reinstalá-los se quiser.

event_lessfooddemand_1                  O Conselho decidiu experimentar algumas medidas de contenção de custos em nossas instalações, e a sua prisão está incluída nisso.
event_lessfooddemand_2                  Queremos que você modifique as políticas de quantidade e variedade nas refeições para reduzir, para vermos o efeito disso nos orçamentos gerais.
event_lessfooddemand_fine               Como você optou por não implantar as novas políticas de alimentação que pedimos, vamos retirar a economia em potencial diretamente dos seus fundos. Isso continuará a ocorrer até você fazer o que solicitamos.
event_lessfooddemand_complete           O experimento com orçamento de alimentação terminou e os resultados são inconclusivos. Você está livre para definir suas políticas de alimentação como quiser.

event_removevisitationdemand_1          Um incidente em outra prisão destacou problemas potenciais com as verificações de segurança nos momentos de visitas das famílias nas prisões.
event_removevisitationdemand_2          Até a revisão adequada dos processos, todas as visitas devem ser suspensas. Você tem 12 horas para remover todas as salas de visitas da sua prisão.
event_removevisitationdemand_fine       Você não removeu as salas de visitas da sua prisão, apesar dos problemas atuais com segurança. Você foi multado e continuará a receber multas até se adequar à regra.
event_removevisitationdemand_complete   Nós concluímos a revisão de segurança do processo de visitas, e agora as salas de visitas podem ser reinstutuídas em sua prisão, caso você queira.

event_lessworkdemand_1                  Eu fiquei sabendo que os detentos estão insatisfeitos com o número de horas que devem trabalhar durante o dia e estão planejando causar encrenca se isso não for reduzido.
event_lessworkdemand_2                  Um guarda ouviu alguém dizer que se eles tivessem que trabalhar por mais de 2 horas, eles iriam “acabar com esse local”.
event_lessworkdemand_ignore             Parece que os detentos desistiram e se acomodaram. Eles não estão satisfeitos com isso, mas é bom mostrar a eles quem é o chefe por aqui.
event_lessworkdemand_complete                Os detentos se conformaram com as horas de trabalho. Acho que consideraram os últimos dias como uma espécie de férias. Nós podemos colocá-los de volta ao trabalho sem problemas. 

event_moresleepdemand_1                 Nós recebemos reclamações de que os detentos não podem dormir o suficiente e estão ficando irritados com isso.
event_moresleepdemand_2                 Eles disseram que se não puderem dormir pelo menos 7 horas por noite, vão começar a causar encrenca.
event_moresleepdemand_ignore            Parece que os detentos finalmente perderam a motivação e desistiram de protestar contra a falta de sono. Acho que estavam muito cansados.
event_moresleepdemand_complete          A questão dos horários de sono dos detentos finalmente está resolvida, então agora você pode alterá-los novamente sem problemas, caso queira.

event_morefreetimedemand_1              Os detentos aparentemente estão infelizes com o pouco tempo livre que têm em suas agendas diárias.
event_morefreetimedemand_2              Os guardas estão ouvindo rumores de que se as coisas não mudarem logo, os detentos vão começar a causar estragos.
event_morefreetimedemand_ignore         Os detentos se acomodaram e pararam de causar problemas por causa da falta de tempo livre. Talvez tenham percebido que teriam menos ainda se ficassem sempre na solitária.
event_morefreetimedemand_complete       Já faz bastante tempo que os detentos estão pedindo mais tempo livre, então agora você pode alterar a programação deles novamente, se quiser.

# =============================================================================
# Events Objectives (shown in todo list)
# =============================================================================

objective_bulkintake                    Prisioneiros para admissão
objective_tvremovaldemand               Remover TVs de salas comunitárias
objective_tvremovaldemand_child         Certifique-se de remover TVs em salas comunitárias
objective_weightsremovaldemand          Remover bancos de musculação de pátios
objective_weightsremovaldemand_child    Certifique-se de remover TVs dos pátios
objective_lessfooddemand                Reduzir a quantidade e variedade das refeições
objective_lessfooddemand_child          Reduzir a quantidade e variedade das refeições dos detentos
objective_removevisitationdemand        Remover todas as salas de visitas
objective_removevisitationdemand_child  Não abra nenhuma sala de visitas na prisão até a revisão de segurança estar concluída
objective_virus                         Epidemia de vírus
objective_virus_child                   Total de detentos infectados:
objective_massassassination             Testemunha Federal/Data do julgamento
objective_massassassination_child       Testemunhas sobreviventes:
objective_lessworkdemand                Detentos demandam menos trabalho
objective_lessworkdemand_child          Reduzir trabalho para 2 horas por dia ou menos
objective_moresleepdemand               Dê mais horas de sono aos detentos
objective_moresleepdemand_child         Aumente o tempo de sono para pelo menos 7 horas por dia
